id,name,thc,cbd,ratings_score,ratings_count,num_likes,min_price,max_price,slug,product_link
1913,Canify Cannabis Flos 20/1 CSF Ku. Bashengo,22.0,1.0,4.0,2,24.0,4.95,9.98,canify-cannabis-flos-20-1-csf-ku-bashengo,https://flowzz.com/product/canify-cannabis-flos-20-1-csf-ku-bashengo
1910,Social Choice 24/1 LUX MER Meringue,24.0,1.0,0.0,0,25.0,4.95,4.95,social-choice-24-1-lux-mer-meringue,https://flowzz.com/product/social-choice-24-1-lux-mer-meringue
1909,Remexian 20/1 MHI GG4 Gorilla Glue,20.0,1.0,0.0,0,35.0,4.59,7.79,remexian-20-1-mhi-gg4-gorilla-glue,https://flowzz.com/product/remexian-20-1-mhi-gg4-gorilla-glue
1908,Remexian 20/1 MHI HUW Humble Warrior,20.0,0.1,0.0,0,29.0,4.69,5.99,remexian-20-1-huw-humble-warrior,https://flowzz.com/product/remexian-20-1-huw-humble-warrior
1907,Origine Nature GG 21/1 Golden Gauth,21.0,1.0,3.87,8,33.0,6.49,9.98,origine-nature-gg-21-1-golden-gauth,https://flowzz.com/product/origine-nature-gg-21-1-golden-gauth
1906,BC Green 14/1 A&B Apples & Bananas,14.0,1.0,4.0,1,45.0,3.9,5.99,bc-green-14-1-ab-apples-and-bananas,https://flowzz.com/product/bc-green-14-1-ab-apples-and-bananas
1911,Tikun OZ 22/1 OZ,22.0,1.0,0.0,0,18.0,6.35,9.98,tikun-oz-22-1-oz,https://flowzz.com/product/tikun-oz-22-1-oz
1912,Tikun CAP J 31/1 Cap Junky,31.0,1.0,0.0,0,30.0,8.99,9.98,tikun-cap-j-31-1-cap-junky,https://flowzz.com/product/tikun-cap-j-31-1-cap-junky
1904,Roxton Air STV 30/1 Jelly Rancher,30.0,1.0,0.0,0,2.0,,,roxton-air-stv-30-1-jelly-rancher,https://flowzz.com/product/roxton-air-stv-30-1-jelly-rancher
1903,Roxton Air STV 25/1 Jelly Rancher,25.0,1.0,4.0,3,44.0,6.94,9.98,roxton-air-stv-25-1-jelly-rancher,https://flowzz.com/product/roxton-air-stv-25-1-jelly-rancher
1902,Roxton Air STV 21/1 Jelly Rancher,21.0,1.0,0.0,0,3.0,8.95,9.98,roxton-air-stv-21-1-jelly-rancher,https://flowzz.com/product/roxton-air-stv-21-1-jelly-rancher
1901,Remexian 24/1 GCC BBG GG4 x Blueberry,24.0,1.0,4.0,2,77.0,6.19,9.98,remexian-24-1-gcc-bbg-gg4-blueberry,https://flowzz.com/product/remexian-24-1-gcc-bbg-gg4-blueberry
1900,Huala 25/1 CA SCO Scoops,25.0,0.1,2.71,7,74.0,4.93,9.98,huala-25-1-ca-sco-scoops,https://flowzz.com/product/huala-25-1-ca-sco-scoops
1899,420 Compound 18/1 CA GAG Glaced Apricot Gelato,18.0,0.1,3.0,2,30.0,6.79,10.95,420-compound-18-1-ca-gag-glaced-apricot-gelato,https://flowzz.com/product/420-compound-18-1-ca-gag-glaced-apricot-gelato
1898,420 Evolution 27/1 CA FRG Frosted Gumbo,27.0,0.1,1.83,6,77.0,7.85,12.95,420-evolution-27-1-ca-frg-frosted-gumbo,https://flowzz.com/product/420-evolution-27-1-ca-frg-frosted-gumbo
1897,420 Evolution 22/1 CA PVB Private Banana,22.0,0.1,2.0,1,27.0,6.69,12.4,420-evolution-22-1-ca-pvb-private-banana,https://flowzz.com/product/420-evolution-22-1-ca-pvb-private-banana
1896,420 Evolution 27/1 CA MFG Modified Grapes,27.0,0.1,2.0,4,58.0,7.85,12.95,420-evolution-27-1-ca-mfg-modified-grapes,https://flowzz.com/product/420-evolution-27-1-ca-mfg-modified-grapes
1895,enua 30/1 JGF Jungle Fumes,30.0,0.1,4.33,3,71.0,7.15,9.25,enua-30-1-jgf-jungle-fumes,https://flowzz.com/product/enua-30-1-jgf-jungle-fumes
1894,Social Choice 15/1 AUR LDO Lemon Diamond OG,15.0,0.1,0.0,0,27.0,4.18,5.0,social-choice-15-1-aur-ldo-lemon-diamond-og,https://flowzz.com/product/social-choice-15-1-aur-ldo-lemon-diamond-og
1893,NICE 20/1 LMJ Lemon Jane,20.0,1.0,0.0,0,24.0,4.85,6.5,nice-20-1-lmj-lemon-jane,https://flowzz.com/product/nice-20-1-lmj-lemon-jane
1892,NICE 19/1 FZK Forbidden Zkittlez,19.0,1.0,3.5,2,64.0,4.89,6.6,nice-19-1-fzk-forbidden-zkittlez,https://flowzz.com/product/nice-19-1-fzk-forbidden-zkittlez
1891,enua 30/1 JFG CA Jet Fuel Gelato,23.5,0.1,0.0,0,4.0,,,enua-30-1-jfg-ca-jet-fuel-gelato,https://flowzz.com/product/enua-30-1-jfg-ca-jet-fuel-gelato
1890,Pretty Smalls MR 21/1 Midnight Runtz,21.0,1.0,4.0,1,43.0,5.09,9.98,pretty-smalls-mr-21-1-midnight-runtz,https://flowzz.com/product/pretty-smalls-mr-21-1-midnight-runtz
1889,Pretty Smalls BSC 21/1 Biscotti,21.0,1.0,3.33,3,40.0,5.1,9.98,pretty-smalls-bsc-21-1-biscotti,https://flowzz.com/product/pretty-smalls-bsc-21-1-biscotti
1888,Pretty Smalls ICC 21/1 Ice Cream Cake,21.0,1.0,3.5,4,74.0,5.19,9.98,pretty-smalls-icc-21-1-ice-cream-cake,https://flowzz.com/product/pretty-smalls-icc-21-1-ice-cream-cake
1887,Curaleaf Natural 27/1 PT WPT Wedding Pop Triangle,27.0,1.0,4.75,4,160.0,5.59,9.98,curaleaf-natural-27-1-pt-wpt-wedding-pop-triangle,https://flowzz.com/product/curaleaf-natural-27-1-pt-wpt-wedding-pop-triangle
1886,Remexian 20/1 MHI MAD Magic Dream,20.0,1.0,0.0,0,16.0,4.65,5.99,remexian-20-1-mhi-mad-magic-dream,https://flowzz.com/product/remexian-20-1-mhi-mad-magic-dream
1885,Green Karat PF 22/1 Permanent Fruz,22.0,1.0,3.25,4,45.0,7.28,9.99,green-karat-pf-22-1-permanent-fruz,https://flowzz.com/product/green-karat-pf-22-1-permanent-fruz
1884,Top Shelf Medical 34/1 MTL WCK Wes' Coast Kush,37.0,0.1,3.6,5,145.0,9.69,11.0,top-shelf-medical-34-1-mtl-wck-coast-kush,https://flowzz.com/product/top-shelf-medical-34-1-mtl-wck-coast-kush
1883,Top Shelf Medical 34/1 MTL SNM Strawberry N‘ Mintz,37.0,1.0,3.38,8,155.0,9.75,11.0,top-shelf-medical-34-1-mtl-snm-strawberry-n-mintz,https://flowzz.com/product/top-shelf-medical-34-1-mtl-snm-strawberry-n-mintz
1881,avaay 19/1 TNG Tangie,19.0,1.0,4.0,1,23.0,6.48,9.95,avaay-19-1-tng-tangie,https://flowzz.com/product/avaay-19-1-tng-tangie
1882,Remexian 30/1 TWE GBY Gorilla Berry,30.0,1.0,3.45,9,169.0,5.99,9.98,remexian-30-1-twe-gby-gorilla-berry,https://flowzz.com/product/remexian-30-1-twe-gby-gorilla-berry
1880,bava med 24/1 BAN-SP Banana Split,24.0,0.1,3.67,6,152.0,4.7,6.45,bava-med-24-1-ban-sp-banana-split,https://flowzz.com/product/bava-med-24-1-ban-sp-banana-split
1879,IMC Cannabisblüten RWT THC27 Token White Rhino,27.0,1.0,5.0,2,184.0,5.74,6.99,imc-thc-27-rtw-white-rhino,https://flowzz.com/product/imc-thc-27-rtw-white-rhino
1878,TYSON 2.0 22/1 Frozen Fist,22.0,0.1,4.0,1,18.0,8.47,9.98,tyson-22-1-frozen-fist,https://flowzz.com/product/tyson-22-1-frozen-fist
1877,TYSON 2.0 26/1 Alexander The Great,26.0,0.1,0.0,0,20.0,8.49,9.8,tyson-26-1-alexander-the-great,https://flowzz.com/product/tyson-26-1-alexander-the-great
1876,Remexian 30/1 MTL PAR Pablo's Revenge,29.7,0.1,5.0,1,44.0,6.68,9.98,remexian-30-1-mtl-par-pablos-revenge,https://flowzz.com/product/remexian-30-1-mtl-par-pablos-revenge
1875,Remexian 30/1 MTL PAR Franco's Revenge,30.0,1.0,0.0,0,2.0,,,remexian-30-1-mtl-par-francos-revenge,https://flowzz.com/product/remexian-30-1-mtl-par-francos-revenge
1874,Remexian 35/1 GJY BPA Black Pave,35.0,1.0,3.29,7,82.0,8.63,12.99,remexian-35-1-gjy-bpa-black-pave,https://flowzz.com/product/remexian-35-1-gjy-bpa-black-pave
1873,WEECO NG 1/16 Nightingale,1.0,16.0,0.0,0,10.0,6.95,6.99,weeco-ng-1-16-nightingale,https://flowzz.com/product/weeco-ng-1-16-nightingale
1872,IMC THC27 T04 Strawberry OG,27.0,0.9,0.0,0,60.0,5.5,9.98,imc-thc-27-t04-strawberry-og,https://flowzz.com/product/imc-thc-27-t04-strawberry-og
1871,IMC Cannabisblüten RWT THC25 Token White Rhino,25.0,0.1,3.2,5,144.0,4.75,6.5,imc-thc-25-rwt-white-rhino,https://flowzz.com/product/imc-thc-25-rwt-white-rhino
1870,avaay 34/1 JFP Jet Fuel Pie,34.0,1.0,4.5,2,39.0,9.99,14.95,avaay-34-1-jfp-jet-fuel-pie,https://flowzz.com/product/avaay-34-1-jfp-jet-fuel-pie
1869,Canify Cannabis Flos 25/1 CSF Ku. Carnez Citric,25.0,1.0,4.33,9,189.0,4.95,7.14,canify-cannabis-flos-25-1-csf-ku-carnez-citric,https://flowzz.com/product/canify-cannabis-flos-25-1-csf-ku-carnez-citric
1868,Remexian 33/1 HMA LOG Minis Lemon OG,33.0,0.1,4.0,1,41.0,7.95,9.1,remexian-33-1-hma-log-minis-lemon-og,https://flowzz.com/product/remexian-33-1-hma-log-minis-lemon-og
1865,Remexian 27/1 CBT CHK Chemical Kush,30.0,1.0,4.0,2,64.0,6.43,8.95,remexian-27-1-cbt-chk-chemical-kush,https://flowzz.com/product/remexian-27-1-cbt-chk-chemical-kush
1866,Hycann KCO 27/1 CA Kush Cookies,27.0,0.1,0.0,0,5.0,7.9,13.09,hycann-kco-27-1-ca-kush-cookies,https://flowzz.com/product/hycann-kco-27-1-ca-kush-cookies
1867,Cannamedical Hybrid Forte NM Rainbow Jungle,25.0,1.0,4.0,1,22.0,8.7,10.25,cannamedical-hybrid-forte-nm-rainbow-jungle,https://flowzz.com/product/cannamedical-hybrid-forte-nm-rainbow-jungle
1864,Demecan Core Moonbow 27/1 Moonbow 112 IX,25.0,1.0,4.0,5,25.0,7.44,9.99,demecan-core-moonbow-27-1-moonbow-112-ix,https://flowzz.com/product/demecan-core-moonbow-27-1-moonbow-112-ix
1863,Luana 20/1 Delight Carnez Citric,20.0,0.1,0.0,0,24.0,5.48,5.95,luana-20-1-delight-carnez-citric,https://flowzz.com/product/luana-20-1-delight-carnez-citric
1862,Luana 25/1 Donny B Bunatic,25.0,0.1,5.0,3,34.0,5.49,5.98,luana-25-1-donny-b-bunatic,https://flowzz.com/product/luana-25-1-donny-b-bunatic
1861,Huala 27/1 UK WTR Waffle Truffle,27.0,1.0,3.0,25,314.0,4.99,7.99,huala-27-1-uk-wtr-white-truffle,https://flowzz.com/product/huala-27-1-uk-wtr-white-truffle
1860,Remexian 35/1 GJY TAR White Tar,35.0,0.1,4.75,4,155.0,8.34,12.99,remexian-35-1-gjy-tar-white-tar,https://flowzz.com/product/remexian-35-1-gjy-tar-white-tar
1859,Remexian 33/1 HMA LOG Lemon OG,33.0,0.1,4.67,3,76.0,7.94,9.99,remexian-33-1-hma-log-lemon-og,https://flowzz.com/product/remexian-33-1-hma-log-lemon-og
1858,Remexian 33/1 GJY FLV Flawless Victory,33.0,1.0,0.0,0,53.0,7.99,12.0,remexian-33-1-flv-flawless-victory,https://flowzz.com/product/remexian-33-1-flv-flawless-victory
1857,Remexian 36/1 MER RUP Runtz Punch,36.0,1.0,3.28,7,130.0,9.95,11.99,remexian-36-1-mer-rup-runtz-punch,https://flowzz.com/product/remexian-36-1-mer-rup-runtz-punch
1856,Tilray THC22 Bienville,21.0,1.0,0.0,0,2.0,8.75,8.75,tilray-thc22-bienville,https://flowzz.com/product/tilray-thc22-bienville
1855,Herbery BB 23/01 Moonbow x Planet Purple,21.0,1.0,4.33,3,36.0,4.99,7.99,herbery-bb-23-01-moonbow-x-planet-purple,https://flowzz.com/product/herbery-bb-23-01-moonbow-x-planet-purple
1854,420 Evolution 33/1 CA MSP Masterpiece,30.8,1.0,5.0,4,92.0,9.95,9.95,420-evolution-33-1-ca-msp-masterpiece,https://flowzz.com/product/420-evolution-33-1-ca-msp-masterpiece
1850,canymed BC 24/1 Pollux Green Pump,24.0,0.1,0.0,0,5.0,8.55,12.95,canymed-bc-24-1-pollux-green-pump,https://flowzz.com/product/canymed-bc-24-1-pollux-green-pump
1853,Remexian 24/1 GCC THZ The Zoap,24.0,1.0,0.0,0,2.0,,,remexian-24-1-gcc-thz-the-zoap,https://flowzz.com/product/remexian-24-1-gcc-thz-the-zoap
1852,Luana 24/1 Pine Solpina Magic,24.0,0.1,4.71,7,45.0,5.99,5.99,luana-24-1-pine-solpina-magic,https://flowzz.com/product/luana-24-1-pine-solpina-magic
1851,Remexian 21/1 NEB PLG Platinum Gushers,21.0,0.1,5.0,1,16.0,5.98,5.98,remexian-21-1-neb-plg-platinum-gushers,https://flowzz.com/product/remexian-21-1-neb-plg-platinum-gushers
1849,avaay 15/1 PYC Peyote Critical,15.0,0.1,0.0,0,4.0,4.95,8.0,avaay-15-1-pyc-peyote-critical-peyote-critical,https://flowzz.com/product/avaay-15-1-pyc-peyote-critical-peyote-critical
1848,Remexian 21/1 NEB KKT Karamel Kut Throat,21.0,1.0,5.0,1,46.0,4.59,5.19,remexian-21-1-neb-kkt-karamel-kut-throat,https://flowzz.com/product/remexian-21-1-neb-kkt-karamel-kut-throat
1847,enua 22/1 BA CA Busy Animal,22.0,1.0,4.0,2,55.0,4.84,7.85,enua-22-1-ba-ca-busy-animal,https://flowzz.com/product/enua-22-1-ba-ca-busy-animal
1846,420 Natural 16/1 CA TRP Tropicana Cookies,15.0,0.4,5.0,1,36.0,5.93,11.19,420-natural-16-1-ca-trp,https://flowzz.com/product/420-natural-16-1-ca-trp
1844,bava med 21/1 LEM-SK Lemon Skunk,21.0,0.1,4.0,3,97.0,4.55,7.99,bava-med-21-1-lem-sk-lemon-skunk,https://flowzz.com/product/bava-med-21-1-lem-sk-lemon-skunk
1845,bava med 21/1 BAN-SP Banana Split,21.0,0.1,0.0,0,9.0,,,bava-med-21-1-ban-sp-banana-split,https://flowzz.com/product/bava-med-21-1-ban-sp-banana-split
1843,Greyscales HF 31/1 Hawaiian Faanta,31.0,1.0,3.41,10,80.0,8.72,10.8,greyscale-hf-31-1-hawaiian-faanta,https://flowzz.com/product/greyscale-hf-31-1-hawaiian-faanta
1842,avaay Signature 29/1 LEM Lemon Loaf,29.0,1.0,4.29,7,75.0,10.75,11.9,avaay-signature-29-1-lem-lemon-loaf,https://flowzz.com/product/avaay-signature-29-1-lem-lemon-loaf
1841,Tweed 27/1 Jack Herer,26.0,0.1,3.67,3,71.0,5.49,9.75,tweed-27-1-jack-herer,https://flowzz.com/product/tweed-27-1-jack-herer
1840,TRUU GT 27/01 Skull Cap,24.4,0.3,4.0,4,36.0,5.39,8.9,truu-gt-27-01-skull-cap,https://flowzz.com/product/truu-gt-27-01-skull-cap
1839,Remexian 24/1 HMA PYW Peyote Wifi,24.0,1.0,0.0,0,22.0,4.99,8.49,remexian-24-1-hma-pyw-peyote-wifi,https://flowzz.com/product/remexian-24-1-hma-pyw-peyote-wifi
1838,Remexian 30/1 CRX OOG Oasis OG,30.0,1.0,5.0,1,1.0,,,remexian-30-1-crx-oog-oasis-og,https://flowzz.com/product/remexian-30-1-crx-oog-oasis-og
1836,Medicus 27/1 EZA GMO,27.0,1.0,4.0,4,106.0,5.45,9.98,medicus-27-1-eza-gmo,https://flowzz.com/product/medicus-27-1-eza-gmo
1835,Demecan Craft Cali 26:01 Hawaiian Rain X Permanent Marker,26.0,1.0,4.33,3,85.0,8.99,14.52,demecan-craft-cali-26-01-hawaiian_rain-x-permanent-marker,https://flowzz.com/product/demecan-craft-cali-26-01-hawaiian_rain-x-permanent-marker
1837,IMC Cannabisblüten CCS THC22 Token Crescendo,22.0,1.0,3.0,1,69.0,4.59,6.99,imc-ccs-thc22-crescendo,https://flowzz.com/product/imc-ccs-thc22-crescendo
1834,Remexian 27/1 GCC CCK Cold Creek Kush,27.0,1.0,0.0,0,72.0,5.74,6.99,remexian-27-1-gcc-cck-cold-creek-kush,https://flowzz.com/product/remexian-27-1-gcc-cck-cold-creek-kush
1824,Remexian 24/1 JPM HWD Hollywood,24.0,1.0,2.6,5,74.0,3.95,5.29,remexian-24-1-jpm-hwd-hollywood,https://flowzz.com/product/remexian-24-1-jpm-hwd-hollywood
1833,Remexian 21/1 JPM BBD Barry Bonds,21.0,1.0,1.5,4,41.0,3.8,4.99,remexian-21-1-jpm-bbd-barry-bonds,https://flowzz.com/product/remexian-21-1-jpm-bbd-barry-bonds
1832,Remexian 27/1 GCC SWB Strawberry Banana,27.0,1.0,4.5,2,72.0,6.49,6.95,remexian-27-1-gcc-swb-strawberry-banana,https://flowzz.com/product/remexian-27-1-gcc-swb-strawberry-banana
1831,aleph air 16/1 Sour Tangie,16.0,1.0,0.0,0,11.0,6.98,9.98,alephsana-air-16-1-sour-tangie,https://flowzz.com/product/alephsana-air-16-1-sour-tangie
1830,aleph air 13/1 Sour Tangie,13.0,1.0,0.0,0,14.0,5.98,9.98,alephsana-air-13-1-sour-tangie,https://flowzz.com/product/alephsana-air-13-1-sour-tangie
1829,Remexian 24/1 GCC BCJ Biscotti Jealousy,24.0,1.0,4.3,10,100.0,5.45,7.15,remexian-24-1-gcc-bcj-biscotti-jealousy,https://flowzz.com/product/remexian-24-1-gcc-bcj-biscotti-jealousy
1828,Remexian 27/1 GCC THZ The Zoap,27.0,1.0,4.31,10,200.0,5.44,9.98,remexian-27-1-gcc-thz-the-zoap,https://flowzz.com/product/remexian-27-1-gcc-thz-the-zoap
1827,Remexian 27/1 GCC GUB Guava Bars,27.0,1.0,3.33,3,1.0,,,remexian-27-1-gcc-gub-guava-bars,https://flowzz.com/product/remexian-27-1-gcc-gub-guava-bars
1826,Remexian 30/1 GCC GUB Guava Bars,30.0,1.0,3.5,2,38.0,6.44,7.99,remexian-30-1-gcc-gub-guava-bars,https://flowzz.com/product/remexian-30-1-gcc-gub-guava-bars
1825,WTF 18/1 MIC SCD Sour Cherry Diesel,18.0,1.0,2.11,9,71.0,4.19,7.62,remexian-wtf-18-1-mic-scd-sour-cherry-diesel,https://flowzz.com/product/remexian-wtf-18-1-mic-scd-sour-cherry-diesel
1823,Remexian 24/1 JPM CFZ Candy Fumez,24.0,1.0,2.44,9,91.0,3.95,4.49,remexian-24-1-jpm-cfz-candy-fumez,https://flowzz.com/product/remexian-24-1-jpm-cfz-candy-fumez
1822,Remexian 18/1 JPM HWD Hollywood,18.0,1.0,1.75,4,29.0,3.7,3.99,remexian-18-1-jpm-hwd-hollywood,https://flowzz.com/product/remexian-18-1-jpm-hwd-hollywood
1821,Remexian 27/1 JPM WFM Wicked Frosted Mintz,27.0,1.0,2.25,4,157.0,4.47,7.0,remexian-27-1-jpm-wfm-wicked-frosted-mintz,https://flowzz.com/product/remexian-27-1-jpm-wfm-wicked-frosted-mintz
1820,WTF 21/1 MIC ICC Ice Cream Cake,21.0,1.0,2.23,13,144.0,4.29,7.99,remexian-wtf-21-1-mic-icc-ice-cream-cake,https://flowzz.com/product/remexian-wtf-21-1-mic-icc-ice-cream-cake
1819,WTF 21/1 MIC BJE Bangerine,21.0,1.0,3.5,6,93.0,4.1,7.99,remexian-wtf-21-1-mic-bje-banjerine,https://flowzz.com/product/remexian-wtf-21-1-mic-bje-banjerine
1818,bava med 23/1 MAN-CO Mandarin Cookies,23.0,0.9,3.17,6,133.0,4.58,5.99,bava-med-23-1-man-co-23-1-mc-mandarin-cookies,https://flowzz.com/product/bava-med-23-1-man-co-23-1-mc-mandarin-cookies
1817,WTF 21/1 MIC TAP Tangerine Punch,21.0,1.0,3.01,15,,4.15,7.99,remexian-wtf-21-1-mic-tap-tangerine-punch,https://flowzz.com/product/remexian-wtf-21-1-mic-tap-tangerine-punch
1816,Social Choice 27/1 LUX OMG,27.0,1.0,1.67,6,,4.98,5.98,social-choice-27-1-lux-omg-ghost-omg,https://flowzz.com/product/social-choice-27-1-lux-omg-ghost-omg
1815,Medicus 27/1 EZA DSD Do-Si-Dos,27.0,1.0,3.25,4,87.0,5.47,9.98,medicus-27-1-eza-dsd-do-si-dos,https://flowzz.com/product/medicus-27-1-eza-dsd-do-si-dos
1814,Remexian 27/1 GCC BCJ Biscotti Jealousy,27.0,0.1,4.76,13,363.0,5.39,6.99,remexian-27-1-gcc-bcj-biscotti-jealousy,https://flowzz.com/product/remexian-27-1-gcc-bcj-biscotti-jealousy
1813,Craft Botanics 27/1 Gelonade,27.0,1.0,5.0,4,96.0,8.19,10.47,craft-botanics-27-1-gelonade,https://flowzz.com/product/craft-botanics-27-1-gelonade
1811,IMC Cannabisblüten RWT THC21 Token White Rhino,21.0,0.1,4.5,2,,4.25,5.29,imc-thc-21-rwt-white-rhino,https://flowzz.com/product/imc-thc-21-rwt-white-rhino
1812,29/1 NICE CB Cocoa Bomba,29.0,0.1,0.0,0,,,,29-1-nice-cb-cocoa-bomba,https://flowzz.com/product/29-1-nice-cb-cocoa-bomba
1810,IMC THC22 Token OGC OG Cheese,22.0,0.1,4.0,2,,5.49,5.49,imc-thc-22-ogc-og-cheese,https://flowzz.com/product/imc-thc-22-ogc-og-cheese
1809,enua 22/1 USR CA Smalls Ultra Sour,22.0,1.0,3.55,11,128.0,4.55,6.29,enua-22-1-usr-ca-smalls-ultra-sour,https://flowzz.com/product/enua-22-1-usr-ca-smalls-ultra-sour
1808,enua 25/1 USR CA Smalls Ultra Sour,25.0,1.0,3.25,4,176.0,4.39,7.85,enua-25-1-usr-ca-ultra-sour,https://flowzz.com/product/enua-25-1-usr-ca-ultra-sour
1804,WTF 24/1 MIC SGC Sugar Cookies,24.0,0.1,2.04,18,138.0,4.28,9.98,remexian-wtf-24-1-mic-sgc-sugar-cookies,https://flowzz.com/product/remexian-wtf-24-1-mic-sgc-sugar-cookies
1806,TRUU GT 31:01 Kush Cookies,27.9,0.1,0.0,0,40.0,6.39,7.95,truu-gt-31-01-kush-cookies,https://flowzz.com/product/truu-gt-31-01-kush-cookies
1807,Remexian 27/1 BBR CRS Crossbow,28.0,1.0,0.0,0,,5.49,11.42,remexian-27-1-bbr-crs-crossbow,https://flowzz.com/product/remexian-27-1-bbr-crs-crossbow
1805,ADREX 22 CKD Cookie Dough,24.0,0.1,4.0,1,34.0,4.95,9.98,adrex-22-ckd-cookie-dough,https://flowzz.com/product/adrex-22-ckd-cookie-dough
1803,Cannamedical Hybrid Forte 24/1 Garlic Truffle,24.0,1.0,5.0,3,,7.74,10.0,cannamedical-hybridforte-24-1-garlic-truffle,https://flowzz.com/product/cannamedical-hybridforte-24-1-garlic-truffle
1802,Herbery SC 26/1 Banana Cream,26.0,0.9,1.0,1,35.0,5.99,9.28,herbery-sc-26-1-banana-cram,https://flowzz.com/product/herbery-sc-26-1-banana-cram
1801,Craft Serenova 31:01 Cap Junky,31.0,0.1,0.0,0,,9.95,11.49,craft-serenova-31-01-cap-junky,https://flowzz.com/product/craft-serenova-31-01-cap-junky
1800,TRUU GT 31:01 Cookies OG,27.9,0.1,4.0,6,97.0,6.4,9.28,truu-gt-31-01-cookies-og,https://flowzz.com/product/truu-gt-31-01-cookies-og
1799,Botanics Orient Bazaar 20/1 Sherbz,20.0,0.1,5.0,3,,6.69,8.49,botanics-orient-bazaar-20-1,https://flowzz.com/product/botanics-orient-bazaar-20-1
1798,Social Choice 21/1 LUX OMG,21.0,1.0,0.0,0,36.0,4.5,4.75,social-choice-21-1-lux-omg,https://flowzz.com/product/social-choice-21-1-lux-omg
1797,Rua Rau Hiwa 23/1 Legacy 1,23.0,1.0,0.0,0,,,,rua-rau-hiwa-23-1-legacy-1,https://flowzz.com/product/rua-rau-hiwa-23-1-legacy-1
1796,Rua Aotea 23/1 Kakariki Koha,23.0,1.0,0.0,0,4.0,,,rua-aotea-23-1-kakariki-koha,https://flowzz.com/product/rua-aotea-23-1-kakariki-koha
1795,Social Choice 24/1 SEN GTH Ghost Train Haze,24.0,1.0,3.95,21,,4.95,7.5,social-choice-24-1-sen-gth-ghost-train-haze,https://flowzz.com/product/social-choice-24-1-sen-gth-ghost-train-haze
1794,Demecan Serenova 31/1 CJ Cap Junky,32.0,1.0,5.0,1,,9.3,11.99,demecan-serenova-31-1-cj-cap-junky,https://flowzz.com/product/demecan-serenova-31-1-cj-cap-junky
1793,Demecan Craft Magister 31/1 BM Black Marker,28.0,1.0,4.0,2,,9.76,10.79,demecan-craft-magister-31-1-bm-black-marker,https://flowzz.com/product/demecan-craft-magister-31-1-bm-black-marker
1792,BRIAH Cannabis 27/1 Gorilla Glue Forte,25.0,1.0,5.0,1,,5.95,8.33,briah-cannabis-27-1-gorilla-glue-forte,https://flowzz.com/product/briah-cannabis-27-1-gorilla-glue-forte
1791,Green Karat RO 31/1 PT Runtz OG,30.7,0.1,0.0,0,,10.12,10.8,green-karat-ro-31-1-pt-runtz-og,https://flowzz.com/product/green-karat-ro-31-1-pt-runtz-og
1790,420 Evolution 25/1 CA MMI Miracle Mint,25.0,0.1,4.75,4,,5.88,10.99,420-evolution-25-1-mmi-miracle-mint,https://flowzz.com/product/420-evolution-25-1-mmi-miracle-mint
1789,Botanics Velvet Twister 20/1 Candy Cartel,20.0,0.1,4.83,6,,6.69,9.98,botanics-velvet-twister-20-1-candy-cartel,https://flowzz.com/product/botanics-velvet-twister-20-1-candy-cartel
1788,Breezy Organics GGL 25/1 Green Gelato,25.0,0.1,0.0,0,,,,breezy-organics-ggl-25-1,https://flowzz.com/product/breezy-organics-ggl-25-1
1787,Bathera 24/1 BZ Blue Z,24.0,1.0,3.8,5,,7.19,9.5,bathera-24-1-bz-zkittlez-x-kush-mints,https://flowzz.com/product/bathera-24-1-bz-zkittlez-x-kush-mints
1786,avaay Signature 31/1 GOG Gossip Gun,31.0,1.0,3.4,5,,9.74,13.95,avaay-signature-31-1-gog,https://flowzz.com/product/avaay-signature-31-1-gog
1417,TYSON 2.0 24/1 Frozen Fist,23.95,0.1,2.5,2,,,,tyson-24-1-frozen-fist,https://flowzz.com/product/tyson-24-1-frozen-fist
1413,TYSON 2.0 24/1 Exodus,24.11,0.1,5.0,1,,9.44,9.98,tyson-24-1-exodus,https://flowzz.com/product/tyson-24-1-exodus
1416,TYSON 2.0 30/1 Alexander The Great,28.87,0.1,0.0,0,,,,tyson-30-1-alexander-the-great,https://flowzz.com/product/tyson-30-1-alexander-the-great
1785,enua 25/1 ANF CA Animal Face,25.0,1.0,0.0,0,,6.99,8.95,enua-25-1-anf-ca,https://flowzz.com/product/enua-25-1-anf-ca
1784,Demecan RF Epic Drop Gelato X OG Kush,31.0,1.0,4.27,11,,8.48,10.49,demecan-rf-epic-drop-gelato-x-og-kush,https://flowzz.com/product/demecan-rf-epic-drop-gelato-x-og-kush
1783,THC AKUT BF 25 PSC ZATLA,25.0,1.0,3.0,1,,7.95,7.95,thc-akut-bf-25-psc-zatla,https://flowzz.com/product/thc-akut-bf-25-psc-zatla
1782,31/1 Amici HS High Society,31.0,0.1,0.0,0,,,,31-1-amici-hs-high-society,https://flowzz.com/product/31-1-amici-hs-high-society
1781,31/1 Amici SUN Sweet Unicorn Nugz,31.0,0.1,0.0,0,,,,31-1-amici-sun-sweet-unicorn-nugz,https://flowzz.com/product/31-1-amici-sun-sweet-unicorn-nugz
1780,27/1 NICE CB Cocoa Bomba,27.0,0.1,3.67,3,,5.29,12.35,27-1-nice-cb-cocoa-bomba,https://flowzz.com/product/27-1-nice-cb-cocoa-bomba
